"","study","country","ageGroup","framing","itemSet","subid","dateOfTest","durationOfTest","gender","religion","repeated","comments","sequence","phase","trialNum","factCat","factSub","factText","questionCat","questionSub","questionText","response"
"3242","4","india","adults","do you think...?","cb1","4_136",2014-06-26 00:06:00,7,"male","hinduism","no","it is nice to know the kids behavior ","7","test",8,"affect","negative","feels sad right now","inanimacy","glass_clay","is made out of glass",0.5
"3243","4","india","adults","do you think...?","cb1","4_136",2014-06-26 00:06:00,7,"male","hinduism","no","it is nice to know the kids behavior ","7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",-1.5
"3244","4","india","adults","do you think...?","cb1","4_136",2014-06-26 00:06:00,7,"male","hinduism","no","it is nice to know the kids behavior ","7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",-1.5
"3245","4","india","adults","do you think...?","cb1","4_136",2014-06-26 00:06:00,7,"male","hinduism","no","it is nice to know the kids behavior ","7","test",11,"autonomy","noise","is making sounds on its own","affect","negative","can be in a bad mood sometimes",0.5
"3246","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","practice",1,NA,NA,"is purple",NA,NA,"is green",0.5
"3247","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",-1.5
"3248","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"3249","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","test",4,"affect","positive","is in a good mood right now","perception","hearing","can hear what's going on around it",0.5
"3250","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",0.5
"3251","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","test",6,"inanimacy","glass_clay","is made out of clay","affect","positive","can feel happy sometimes",-0.5
"3252","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",0.5
"3253","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","test",8,"affect","negative","feels sad right now","inanimacy","glass_clay","is made out of glass",0.5
"3254","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",1.5
"3255","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",-0.5
"3256","4","india","adults","do you think...?","cb1","4_148",2014-06-25 20:54:00,2,"male","hinduism","no",NA,"7","test",11,"autonomy","noise","is making sounds on its own","affect","negative","can be in a bad mood sometimes",0.5
"3257","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3258","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"3259","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"3260","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","test",4,"affect","positive","is in a good mood right now","perception","hearing","can hear what's going on around it",1.5
"3261","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",-1.5
"3262","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","test",6,"inanimacy","glass_clay","is made out of clay","affect","positive","can feel happy sometimes",0.5
"3263","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",0.5
"3264","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","test",8,"affect","negative","feels sad right now","inanimacy","glass_clay","is made out of glass",-1.5
"3265","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",0.5
"3266","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",0.5
"3267","4","india","adults","do you think...?","cb1","4_165",2014-06-25 23:27:00,6,"female","hinduism","no","Its very funny to work in this study....","7","test",11,"autonomy","noise","is making sounds on its own","affect","negative","can be in a bad mood sometimes",-0.5
"3268","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3269","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"3270","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-1.5
"3271","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","test",4,"affect","positive","is in a good mood right now","perception","hearing","can hear what's going on around it",1.5
"3272","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",-1.5
"3273","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","test",6,"inanimacy","glass_clay","is made out of clay","affect","positive","can feel happy sometimes",-1.5
"3274","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",1.5
"3275","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","test",8,"affect","negative","feels sad right now","inanimacy","glass_clay","is made out of glass",-1.5
"3276","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",1.5
"3277","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",-1.5
"3278","4","india","adults","do you think...?","cb1","4_185",2014-06-25 18:32:00,5,"female","hinduism","no",NA,"7","test",11,"autonomy","noise","is making sounds on its own","affect","negative","can be in a bad mood sometimes",1.5
"3279","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","practice",1,NA,NA,"is purple",NA,NA,"is green",-0.5
"3280","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3281","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"3282","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","test",4,"affect","positive","is in a good mood right now","perception","hearing","can hear what's going on around it",-0.5
"3283","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",-0.5
"3284","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","test",6,"inanimacy","glass_clay","is made out of clay","affect","positive","can feel happy sometimes",1.5
"3285","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",-1.5
"3286","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","test",8,"affect","negative","feels sad right now","inanimacy","glass_clay","is made out of glass",-1.5
"3287","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",-1.5
"3288","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",-0.5
"3289","4","india","adults","do you think...?","cb1","4_244",2014-06-25 20:20:00,5,"male","hinduism","no",NA,"7","test",11,"autonomy","noise","is making sounds on its own","affect","negative","can be in a bad mood sometimes",0.5
"3290","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3291","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3292","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"3293","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","test",4,"affect","positive","is in a good mood right now","perception","hearing","can hear what's going on around it",0.5
"3294","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",-1.5
"3295","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","test",6,"inanimacy","glass_clay","is made out of clay","affect","positive","can feel happy sometimes",0.5
"3296","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",-1.5
"3297","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","test",8,"affect","negative","feels sad right now","inanimacy","glass_clay","is made out of glass",1.5
"3298","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",0.5
"3299","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",1.5
"3300","4","india","adults","do you think...?","cb1","4_25",2014-06-25 20:20:00,7,"male","christianity","no","No problem occur","7","test",11,"autonomy","noise","is making sounds on its own","affect","negative","can be in a bad mood sometimes",-1.5
"3301","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3302","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"3303","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"3304","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","test",4,"affect","positive","is in a good mood right now","perception","hearing","can hear what's going on around it",1.5
"3305","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",-1.5
"3306","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","test",6,"inanimacy","glass_clay","is made out of clay","affect","positive","can feel happy sometimes",-1.5
"3307","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",0.5
"3308","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","test",8,"affect","negative","feels sad right now","inanimacy","glass_clay","is made out of glass",-1.5
"3309","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",0.5
"3310","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",-1.5
"3311","4","india","adults","do you think...?","cb1","4_265",2014-06-25 22:13:00,17,"male","hinduism","no",NA,"7","test",11,"autonomy","noise","is making sounds on its own","affect","negative","can be in a bad mood sometimes",0.5
"3312","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","practice",1,NA,NA,"is purple",NA,NA,"is green",-0.5
"3313","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3314","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"3315","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","test",4,"affect","positive","is in a good mood right now","perception","hearing","can hear what's going on around it",0.5
"3316","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","test",5,"perception","vision","can see me","inanimacy","metal_plastic","is made out of metal",-0.5
"3317","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","test",6,"inanimacy","glass_clay","is made out of clay","affect","positive","can feel happy sometimes",0.5
"3318","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","test",7,"autonomy","movement","is moving itself from one side of the box to the other","autonomy","noise","can make noises all by itself",0.5
"3319","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","test",8,"affect","negative","feels sad right now","inanimacy","glass_clay","is made out of glass",0.5
"3320","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","test",9,"perception","hearing","can hear me","perception","vision","can see what the box looks like",-0.5
"3321","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","test",10,"inanimacy","metal_plastic","is made out of plastic","autonomy","movement","can move itself around the box",0.5
"3322","4","india","adults","do you think...?","cb1","4_316",2014-06-25 21:44:00,6,"male","hinduism","no",NA,"7","test",11,"autonomy","noise","is making sounds on its own","affect","negative","can be in a bad mood sometimes",0.5
"3323","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3324","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",1.5
"3325","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"3326","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",0.5
"3327","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",-0.5
"3328","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",-1.5
"3329","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",-1.5
"3330","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",0.5
"3331","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",-1.5
"3332","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",-1.5
"3333","4","india","adults","do you think...?","cb1","4_135",2014-06-25 21:13:00,6,"female","hinduism","no",NA,"8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",0.5
"3334","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","practice",1,NA,NA,"is purple",NA,NA,"is green",0.5
"3335","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3336","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",-0.5
"3337","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",0.5
"3338","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",0.5
"3339","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",0.5
"3340","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",-0.5
"3341","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",1.5
"3342","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",-1.5
"3343","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",0.5
"3344","4","india","adults","do you think...?","cb1","4_252",2014-06-25 18:37:00,4,"male","islam","yes","good","8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",1.5
"3345","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3346","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3347","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"3348","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",0.5
"3349","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",-0.5
"3350","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",1.5
"3351","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",-1.5
"3352","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",0.5
"3353","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",-1.5
"3354","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",-1.5
"3355","4","india","adults","do you think...?","cb1","4_256",2014-06-25 20:16:00,7,"male","hinduism","no","The study was really unique and fun. Thanks.","8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",0.5
"3356","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","practice",1,NA,NA,"is purple",NA,NA,"is green",1.5
"3357","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3358","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"3359","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",0.5
"3360","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",1.5
"3361","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",0.5
"3362","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",0.5
"3363","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",0.5
"3364","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",0.5
"3365","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",0.5
"3366","4","india","adults","do you think...?","cb1","4_291",2014-06-25 20:51:00,3,"female","hinduism","no","good survey.","8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",0.5
"3367","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3368","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3369","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",1.5
"3370","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",0.5
"3371","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","test",5,"inanimacy","glass_clay","is made out of glass","autonomy","noise","can make noises all by itself",-0.5
"3372","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","test",6,"perception","hearing","can hear what's going on around it","perception","vision","can see me",-1.5
"3373","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","test",7,"affect","positive","feels happy right now","inanimacy","metal_plastic","is made out of plastic",-0.5
"3374","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","test",8,"autonomy","noise","is making sounds on its own","autonomy","movement","can move itself from one side of the box to the other",0.5
"3375","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","test",9,"inanimacy","metal_plastic","is made out of metal","affect","positive","can be in a good mood sometimes",-0.5
"3376","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","test",10,"perception","vision","can see what the box looks like","inanimacy","glass_clay","is made out of clay",-0.5
"3377","4","india","adults","do you think...?","cb1","4_312",2014-06-25 20:54:00,6,"male","sikhism","no","I am just wondering what was the study about?","8","test",11,"affect","negative","is in a bad mood right now","perception","hearing","can hear me",-0.5
"3378","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","practice",1,NA,NA,"is purple",NA,NA,"is green",-1.5
"3379","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","practice",2,NA,NA,"is walking around",NA,NA,"has legs",0.5
"3380","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","practice",3,NA,NA,"is made out of paper",NA,NA,"might rip sometime",0.5
"3381","4","india","adults","do you think...?","cb1","4_313",2014-06-25 21:33:00,7,"male","hinduism","no",NA,"8","test",4,"autonomy","movement","is moving itself around the box","affect","negative","can feel sad sometimes",-0.5
